ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x40db,2018-01-17,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.7,
0x289e,2018-01-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.7,
0x289f,2018-01-18,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.3,
0x3574,2018-01-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,7.0,
0x3575,2018-01-18,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.3,
0x40dc,2018-01-18,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,,6.8,
0x40dd,2018-01-18,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,2.8,
0x28a0,2018-01-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.1,
0x28a1,2018-01-19,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,,No,3.0,
0x3576,2018-01-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,8.3,
0x3577,2018-01-19,WH_0x3ea,38.749077,,Type_B,2018,January,No,No,4.3,
0x40de,2018-01-19,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,9.3,
0x40df,2018-01-19,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.7,
0x28a2,2018-01-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,Yes,No,5.2,
0x28a3,2018-01-20,WH_0x3e9,,-72.79474599999999,Type_B,2018,January,Yes,No,2.4,
0x3578,2018-01-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,Yes,No,6.1,
0x3579,2018-01-20,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,,No,2.6,
0x40e0,2018-01-20,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,Yes,No,6.4,
0x40e1,2018-01-20,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,Yes,No,3.3,
0x28a4,2018-01-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,Yes,No,5.5,41.6
0x28a5,2018-01-21,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,Yes,No,2.5,21.6
0x357a,2018-01-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,Yes,No,8.0,50.7
0x357b,2018-01-21,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,Yes,No,3.2,24.500000000000004
0x40e2,2018-01-21,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,Yes,No,6.5,49.3
0x40e3,2018-01-21,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,Yes,No,2.9,23.7
0x28a6,2018-01-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,5.0,
0x28a7,2018-01-22,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,,No,3.9,
0x357c,2018-01-22,WH_0x3ea,,-105.18306000000001,Type_A,2018,January,No,No,6.3,
0x357d,2018-01-22,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.4,
0x40e4,2018-01-22,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,7.0,
0x40e5,2018-01-22,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.2,
0x28a8,2018-01-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,4.1,
0x28a9,2018-01-23,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.6,
0x357e,2018-01-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,8.7,
0x357f,2018-01-23,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,4.4,
0x40e6,2018-01-23,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,7.0,
0x40e7,2018-01-23,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.5,
0x28aa,2018-01-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,5.8,
0x28ab,2018-01-24,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.6,
0x3580,2018-01-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,8.3,
0x3581,2018-01-24,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,4.4,
0x40e8,2018-01-24,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,5.6,
0x40e9,2018-01-24,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.3,
0x28ac,2018-01-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.8,
0x28ad,2018-01-25,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.9,
0x3582,2018-01-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,9.2,
0x3583,2018-01-25,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.8,
0x40ea,2018-01-25,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,7.4,
0x40eb,2018-01-25,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,4.4,
0x28ae,2018-01-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.2,
0x28af,2018-01-26,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.4,
0x3584,2018-01-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,9.7,
0x3585,2018-01-26,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.7,
0x40ec,2018-01-26,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,9.8,
0x40ed,2018-01-26,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.6,
0x28b0,2018-01-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,Yes,No,4.6,
0x28b1,2018-01-27,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,Yes,No,2.6,
0x3586,2018-01-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,Yes,No,5.7,
0x3587,2018-01-27,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,Yes,No,3.2,
0x40ee,2018-01-27,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,,No,5.5,
0x40ef,2018-01-27,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,Yes,No,3.5,
0x28b2,2018-01-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,Yes,No,4.8,37.3
0x28b3,2018-01-28,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,Yes,No,2.4,23.4
0x3588,2018-01-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,Yes,No,8.4,56.3
0x3589,2018-01-28,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,Yes,No,2.9,25.8
0x40f0,2018-01-28,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,Yes,No,6.5,48.8
0x40f1,2018-01-28,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,Yes,No,2.8,24.3
0x28b4,2018-01-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.4,
0x28b5,2018-01-29,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.1,
0x358a,2018-01-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,7.0,
0x358b,2018-01-29,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.3,
0x40f2,2018-01-29,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,6.3,
0x40f3,2018-01-29,WH_0x3eb,35.67897,,Type_B,2018,January,No,No,2.6,
0x28b6,2018-01-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,5.1,
0x28b7,2018-01-30,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,2.9,
0x358c,2018-01-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,7.5,
0x358d,2018-01-30,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.9,
0x40f4,2018-01-30,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,January,No,No,6.9,
0x40f5,2018-01-30,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.7,
0x28b8,2018-01-31,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,January,No,No,6.5,
0x28b9,2018-01-31,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,January,No,No,3.6,
0x358e,2018-01-31,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,January,No,No,8.0,
0x358f,2018-01-31,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,January,No,No,3.5,
0x40f6,2018-01-31,WH_0x3eb,,-109.06741299999999,Type_A,2018,January,No,No,6.1,
0x40f7,2018-01-31,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,January,No,No,3.0,
0x28ba,2018-02-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.5,
0x28bb,2018-02-01,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.1,
0x3590,2018-02-01,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,10.4,
0x3591,2018-02-01,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,5.4,
0x40f8,2018-02-01,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,6.9,
0x40f9,2018-02-01,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,2.8,
0x28bc,2018-02-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,8.0,
0x28bd,2018-02-02,WH_0x3e9,41.681471,,Type_B,2018,February,No,No,3.4,
0x3592,2018-02-02,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.5,
0x3593,2018-02-02,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,3.5,
0x40fa,2018-02-02,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,,No,8.2,
0x40fb,2018-02-02,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.1,
0x28be,2018-02-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,Yes,No,6.5,
0x28bf,2018-02-03,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.8,
0x3594,2018-02-03,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,8.0,
0x3595,2018-02-03,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.0,
0x40fc,2018-02-03,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,5.6,
0x40fd,2018-02-03,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,3.7,
0x28c0,2018-02-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,Yes,No,5.9,44.9
0x28c1,2018-02-04,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.7,21.6
0x3596,2018-02-04,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,6.8,56.2
0x3597,2018-02-04,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,4.2,26.8
0x40fe,2018-02-04,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,7.6,47.6
0x40ff,2018-02-04,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,3.8,22.700000000000006
0x28c2,2018-02-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,4.9,
0x28c3,2018-02-05,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.9,
0x3598,2018-02-05,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.5,
0x3599,2018-02-05,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,2.6,
0x4100,2018-02-05,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,,No,7.6,
0x4101,2018-02-05,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.7,
0x28c4,2018-02-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.1,
0x28c5,2018-02-06,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.5,
0x359a,2018-02-06,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,,No,7.4,
0x359b,2018-02-06,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.6,
0x4102,2018-02-06,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,,No,7.3,
0x4103,2018-02-06,WH_0x3eb,,-109.06741299999999,Type_B,2018,February,No,No,3.9,
0x28c6,2018-02-07,WH_0x3e9,,-72.79474599999999,Type_A,2018,February,No,No,6.6,
0x28c7,2018-02-07,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.3,
0x359c,2018-02-07,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,9.3,
0x359d,2018-02-07,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,3.7,
0x4104,2018-02-07,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.1,
0x4105,2018-02-07,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,4.4,
0x28c8,2018-02-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.6,
0x28c9,2018-02-08,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.3,
0x359e,2018-02-08,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,10.5,
0x359f,2018-02-08,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.3,
0x4106,2018-02-08,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.4,
0x4107,2018-02-08,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.9,
0x28ca,2018-02-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.8,
0x28cb,2018-02-09,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.6,
0x35a0,2018-02-09,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,11.4,
0x35a1,2018-02-09,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,2.8,
0x4108,2018-02-09,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.3,
0x4109,2018-02-09,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,5.0,
0x28cc,2018-02-10,WH_0x3e9,41.681471,,Type_A,2018,February,Yes,No,5.7,
0x28cd,2018-02-10,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.8,
0x35a2,2018-02-10,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,7.1,
0x35a3,2018-02-10,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.6,
0x410a,2018-02-10,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,6.8,
0x410b,2018-02-10,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,2.8,
0x28ce,2018-02-11,WH_0x3e9,,-72.79474599999999,Type_A,2018,February,Yes,No,6.3,43.0
0x28cf,2018-02-11,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.8,23.200000000000006
0x35a4,2018-02-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,7.0,61.2
0x35a5,2018-02-11,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.1,24.700000000000006
0x410c,2018-02-11,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,6.3,50.79999999999999
0x410d,2018-02-11,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,3.5,27.2
0x28d0,2018-02-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.5,
0x28d1,2018-02-12,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,2.7,
0x35a6,2018-02-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,6.3,
0x35a7,2018-02-12,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,3.1,
0x410e,2018-02-12,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,6.5,
0x410f,2018-02-12,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.6,
0x28d2,2018-02-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,7.0,
0x28d3,2018-02-13,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,4.0,
0x35a8,2018-02-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,7.7,
0x35a9,2018-02-13,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,2.6,
0x4110,2018-02-13,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.6,
0x4111,2018-02-13,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.6,
0x28d4,2018-02-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.2,
0x28d5,2018-02-14,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.8,
0x35aa,2018-02-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.7,
0x35ab,2018-02-14,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.2,
0x4112,2018-02-14,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.6,
0x4113,2018-02-14,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.2,
0x28d6,2018-02-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,8.0,
0x28d7,2018-02-15,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.8,
0x35ac,2018-02-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.7,
0x35ad,2018-02-15,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,3.9,
0x4114,2018-02-15,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.4,
0x4115,2018-02-15,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,,No,3.7,
0x28d8,2018-02-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,7.3,
0x28d9,2018-02-16,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.1,
0x35ae,2018-02-16,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,,7.9,
0x35af,2018-02-16,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.7,
0x4116,2018-02-16,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.6,
0x4117,2018-02-16,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.1,
0x28da,2018-02-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,Yes,,5.5,
0x28db,2018-02-17,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.9,
0x35b0,2018-02-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,8.0,
0x35b1,2018-02-17,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.0,
0x4118,2018-02-17,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,6.5,
0x4119,2018-02-17,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,2.8,
0x28dc,2018-02-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,,No,6.0,46.5
0x28dd,2018-02-18,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.9,23.2
0x35b2,2018-02-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,7.6,54.9
0x35b3,2018-02-18,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.4,24.9
0x411a,2018-02-18,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,7.6,53.8
0x411b,2018-02-18,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,,No,3.2,23.200000000000006
0x28de,2018-02-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.7,
0x28df,2018-02-19,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.4,
0x35b4,2018-02-19,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,,No,7.7,
0x35b5,2018-02-19,WH_0x3ea,,-105.18306000000001,Type_B,2018,February,No,No,3.7,
0x411c,2018-02-19,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.2,
0x411d,2018-02-19,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.2,
0x28e0,2018-02-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,5.2,
0x28e1,2018-02-20,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.7,
0x35b6,2018-02-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,7.0,
0x35b7,2018-02-20,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.1,
0x411e,2018-02-20,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,6.8,
0x411f,2018-02-20,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.3,
0x28e2,2018-02-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,7.2,
0x28e3,2018-02-21,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.4,
0x35b8,2018-02-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.2,
0x35b9,2018-02-21,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.7,
0x4120,2018-02-21,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.8,
0x4121,2018-02-21,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.7,
0x28e4,2018-02-22,WH_0x3e9,,-72.79474599999999,Type_A,2018,February,No,No,6.9,
0x28e5,2018-02-22,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.5,
0x35ba,2018-02-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,9.0,
0x35bb,2018-02-22,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.6,
0x4122,2018-02-22,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.2,
0x4123,2018-02-22,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.4,
0x28e6,2018-02-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,8.3,
0x28e7,2018-02-23,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.1,
0x35bc,2018-02-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,10.1,
0x35bd,2018-02-23,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,3.6,
0x4124,2018-02-23,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,10.3,
0x4125,2018-02-23,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.6,
0x28e8,2018-02-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,Yes,No,4.9,
0x28e9,2018-02-24,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,2.5,
0x35be,2018-02-24,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,5.5,
0x35bf,2018-02-24,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,3.0,
0x4126,2018-02-24,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,6.9,
0x4127,2018-02-24,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,3.4,
0x28ea,2018-02-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,Yes,No,5.6,44.8
0x28eb,2018-02-25,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,Yes,No,3.2,22.8
0x35c0,2018-02-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,Yes,No,10.3,57.8
0x35c1,2018-02-25,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,Yes,No,4.1,27.800000000000004
0x4128,2018-02-25,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,Yes,No,7.3,54.49999999999999
0x4129,2018-02-25,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,Yes,No,4.4,25.0
0x28ec,2018-02-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.7,
0x28ed,2018-02-26,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.5,
0x35c2,2018-02-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,7.2,
0x35c3,2018-02-26,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.2,
0x412a,2018-02-26,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,7.0,
0x412b,2018-02-26,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,3.8,
0x28ee,2018-02-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.5,
0x28ef,2018-02-27,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,2.8,
0x35c4,2018-02-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2018,February,No,No,8.8,
0x35c5,2018-02-27,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.0,
0x412c,2018-02-27,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2018,February,No,No,8.2,
0x412d,2018-02-27,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2018,February,No,No,4.2,
0x28f0,2018-02-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2018,February,No,No,6.4,
0x28f1,2018-02-28,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2018,February,No,No,3.4,
0x35c6,2018-02-28,WH_0x3ea,38.749077,,Type_A,2018,February,No,No,6.4,
0x35c7,2018-02-28,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2018,February,No,No,4.1,
